0,"🌱Five years in the vegan community.
🧩One year into understanding my autism.
🌍Already nomadic & abroad. 

And a lifetime of feeling unwelcome in spaces that preach compassion but can’t recognize to even begin to respect & regulate around difference when it’s in the room.

I’ve never fit the aesthetic of veganism.
Or monolithic cultural stereotypes. 
Not the polished wellness girl.
Not the mascot for purity or perfection.

And definitely not the version people imagine when they picture “community.”

I’m the antithesis of what people expect —
Black, autistic, queer, nomadic, self-taught, outspoken, spiritual but not church-bound,
a filmmaker documenting her life in real time
and a woman who built everything from scratch with NO blueprint.

I didn’t know I was the underdog until life made it impossible to deny.💯
Not in a sad way — in a clarifying way.

Because being the underdog didn’t break me.

It made my voice sharper.
My lens clearer.
My purpose as undeniable as my light. 

This is me — the human behind @vegansoultribe 
Natalee. Eason. 
🎬The director behind UNMASKED.
🌍The autistic & epileptic explorer & dog Trainer 🦮. 

The one creating from truth, not performance.

⛓️‍💥And I’m finally done shrinking to make people comfortable, even when that person is me. I’m expanding. 

Welcome to my world. 

 “The Place in which I’ll fit will not exist until I make it.” — James Baldwin 

 #UNMASKED #BlackAutisticWomen #autisticfilmmaker #neurodivergent #abroad",2025-11-30 23:12:26,342319165,plantfedpeach,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/588786680_18543557773047166_1551921513132211885_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QHEvrgYyiPFq1mpZaIcJqEF6y8n8j2YoeDEWmjJCsyTwGI5OczKpTKjYxHEVPjEnk5nir3mLte0VfLPaUXznv0H&_nc_ohc=bxUzSVzvjhEQ7kNvwHdvA30&_nc_gid=FEOswWtUTB2PrxPARMtgcQ&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AfhEU6W_BH6z2Fq4ADg6_K5UFdUQjH4iyq3Hf21ysjw2zw&oe=6933CBFB&_nc_sid=49ed71
1,"Happy Thanksgiving 🫶🏽

Feeling so blessed today and everyday, for the people I love, the quiet moments that ground me, the routines that comfort me, and the little pieces of life that add up to something beautiful. Grateful for every part of my journey. As an autistic person, this holiday can feel big and overwhelming, so I honor myself by setting boundaries that let me show up with love and stay regulated. This looks like taking sensory breaks when I need them, it doesnt matter who understands or ‘doesnt get it’  stepping outside for fresh air, keeping conversations gentle, and giving myself permission to leave early if my energy runs low. I navigate the social side of Thanksgiving by preparing ahead, choosing the quieter spaces, and reminding myself that it’s okay to take things at my own pace. Feeling thankful for the people who understand, support, and celebrate me exactly as I am. And thankful for the strength and self-knowledge that help me move through days like today with grace.

Wishing everyone a warm, safe, and heart-full Thanksgiving. 🤍🤍🤍🦋🌻 
.
#autismacceptance #autismswareness #autismadvocate #blackandautistic #blackautisticwomen #blackautisticwoman #autisticmeltdown #sensoryprocessingdisorder #stimming
#dissociation #neurodivergent",2025-11-27 17:56:31,24175768395,phenomenallyautistic,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/587284463_18098464843800396_2756063455444964627_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QHEvrgYyiPFq1mpZaIcJqEF6y8n8j2YoeDEWmjJCsyTwGI5OczKpTKjYxHEVPjEnk5nir3mLte0VfLPaUXznv0H&_nc_ohc=g4XYSufXKhoQ7kNvwFEnXZ8&_nc_gid=FEOswWtUTB2PrxPARMtgcQ&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AfhfappqlDP_LoOaYq-xbJlry6ZZnvArXBs-ajfZpQrliQ&oe=6933ABB5&_nc_sid=49ed71
2,"Not all support is safe 👌🏽 White-led organizations, even with good intentions, can unintentionally control, police, or silence Black autistic voices. Racial bias, cultural misunderstanding, AND ableism can lead to misdiagnosis, restrictive interventions, and trauma 😟 Black autistic people face compounded discrimination racism & ableism which makes autonomy, trust, and community-led support more important than ever. Real change comes from listening, collaborating, and amplifying voices, not imposing solutions, & White-led orgs only supporting Black advocates they can ‘control’ is also a problem 👍🏽
#autismacceptance #autismswareness #autismadvocate #blackandautistic #blackautisticwomen #blackautisticwoman #autisticmeltdown #sensoryprocessingdisorder #stimming
#dissociation #neurodivergent",2025-11-24 15:03:39,24175768395,phenomenallyautistic,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/584292099_18098187424800396_5615614596857599111_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QHEvrgYyiPFq1mpZaIcJqEF6y8n8j2YoeDEWmjJCsyTwGI5OczKpTKjYxHEVPjEnk5nir3mLte0VfLPaUXznv0H&_nc_ohc=9V4vpB1GBe0Q7kNvwGWoqkr&_nc_gid=FEOswWtUTB2PrxPARMtgcQ&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AfixV1pQFmCGHGEdoPAXG2_GeFhaReM4IU42NyrmZiFQkw&oe=6933B6CB&_nc_sid=49ed71
3,"Racism doesn’t disappear inside autistic spaces and Black autistic people have been saying this for a long time. Autism doesn’t cancel out the biases we absorb from the world, and it doesn’t excuse harm, many autistic spaces aren’t safe spaces for Black #autistic people 👌🏽
Not all white autistic people are racist toward Black autistic people. But some are and that “some” is enough to cause real damage 🗣️
Talking about it isn’t division 👍🏽
Ignoring it is 👌🏽
If we want autistic spaces to be truly inclusive, we have to listen, unlearn, and make room for the experiences of Black autistic people loudly and unapologetically, because I’m going to keep sharing my experiences loudly & unapologetically 🫶🏽✨🦋
.
Substack article 🔗 in story 
.
#autismacceptance #autismswareness #autismadvocate #blackandautistic #blackautisticwomen #blackautisticwoman #autisticmeltdown #sensoryprocessingdisorder #stimming
#dissociation #neurodivergent",2025-11-19 15:32:26,24175768395,phenomenallyautistic,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/582911423_18097751299800396_1305243902449176526_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QHEvrgYyiPFq1mpZaIcJqEF6y8n8j2YoeDEWmjJCsyTwGI5OczKpTKjYxHEVPjEnk5nir3mLte0VfLPaUXznv0H&_nc_ohc=mK8GbEFxWykQ7kNvwEUF6Z-&_nc_gid=FEOswWtUTB2PrxPARMtgcQ&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_Afhj8bV_r2g0HxLcGs8W4J-Amr2hyj-l-GH_NJTj1CjvNQ&oe=6933D15A&_nc_sid=49ed71
4,"Autistic meltdowns aren’t “misbehavior” — especially for Black women.
Because of racism, sexism, and cultural pressure to stay composed, many Black autistic women learn to shut down, withdraw, mask, or cry in private instead of melting down visibly. And too often, our distress gets labeled as “attitude,” “anger,” or “being rude.”

The truth is:
🧠 Meltdowns are neurological overload
🧠 Masking is a survival skill — but it leads to burnout
🧠 Black autistic women are underdiagnosed, punished, or dismissed
🧠 Our pain is misunderstood because society only recognizes the white male presentation of autism

Black autistic women deserve understanding, safety, and real support — not judgment.

Meltdowns are communication, not defiance.
Believe us. See us. Support us.

@TheIniJourney 🖤 | #TheIniJourney
“We don’t just treat symptoms—we heal the root.”
DM “SESSION” for 1-on-1 soft chat support.
DM “BLOOM” for your free healing guide.

#BlackMentalHealth #AutismAwareness #BlackAutisticWomen #Masking #Neurodiversity #MeltdownSupport #TraumaInformedCare #HealingJourney",2025-11-19 09:14:03,44251521226,theinijourney,https://scontent-iad3-1.cdninstagram.com/v/t51.82787-15/581996625_18082239026473227_8764036268977093010_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=107&ig_cache_key=Mzc2OTE5OTczMDQ2ODA5MTc4NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjk5N3g5NTMuc2RyLkMzIn0%3D&_nc_ohc=kt21O_QGFREQ7kNvwG7xKgC&_nc_oc=AdkDG-NFtOH7--wO7WidC3UU5tuL0OPQ7KHG_Q-ecgrWmZigQAwp_9W63J9JhNL3nC0x3K9DBjLRi3HbAZVqbL4o&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_gid=s6m7JIY80wtze0IUoTA8WA&oh=00_Afj1tl2AFapBgaerOF-y547JyOQjwxfTR1xGadEBDiofkg&oe=6933B103
5,"Talking about race and autism isn’t dividing the autistic community  it’s strengthening it 🦋
When we name the racial disparities Black autistic people face, we’re not “pitting” anyone against anyone else, okay? because someone said thats what i was doing🙄, just because a conversation isnt always the most comfortable to have or its something you may not want to hear, or accept, doesnt mean its purpose is division, I’m acknowledging that not all autistic experiences are treated equally, and that’s something we have to face to make things better for everyone, again we dont grow in comfort and the uncomfortable conversations need to be had

🖤 Inclusion means listening to every story, especially the ones that have been ignored for too long🖤
.
#autismacceptance #autismswareness #autismadvocate #blackandautistic #blackautisticwomen #blackautisticwoman #autisticmeltdown #sensoryprocessingdisorder #stimming
#dissociation #neurodivergent",2025-11-17 14:59:10,24175768395,phenomenallyautistic,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/583139696_18097577644800396_8440472153737111636_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QHEvrgYyiPFq1mpZaIcJqEF6y8n8j2YoeDEWmjJCsyTwGI5OczKpTKjYxHEVPjEnk5nir3mLte0VfLPaUXznv0H&_nc_ohc=8qIh0aa7SkoQ7kNvwHRJDkw&_nc_gid=FEOswWtUTB2PrxPARMtgcQ&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AfiBZisZ1FI6cq3AVm2V09JGV_1axsFJgiAb45o1ZNAg1A&oe=6933CDF6&_nc_sid=49ed71
6,"Happy Friday 🫶🏽just here to say this with love and clarity you don’t have to agree with everything I post. What I share comes from my lived experience as a Black autistic woman and from the things I’ve witnessed firsthand. Im not here to debate or argue. The energy you put into “correcting” or “challenging” me could be used to share your own perspective on YOUR page. We can absolutely agree to disagree but it’s no secret how Black autistic women are often treated, and that’s the truth I’m speaking from. If my posts make you uncomfortable or you feel the need to be passive-aggressive or tell me you don’t agree, that’s your right. But maybe, just maybe, this page isn’t the space for you and that’s okay too ☺️ 
.
#autismacceptance #autismswareness #autismadvocate #blackandautistic #blackautisticwomen #blackautisticwoman #autisticmeltdown #sensoryprocessingdisorder #stimming
#dissociation #neurodivergent",2025-11-14 15:03:14,24175768395,phenomenallyautistic,https://scontent-iad3-1.cdninstagram.com/v/t51.82787-15/583127709_18097308736800396_4409365117538662781_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=Mzc2NTc1MTU5OTU1MDM1NTM2Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTkyMC5zZHIuQzMifQ%3D%3D&_nc_ohc=WQhrqKRkkw0Q7kNvwFfTnNp&_nc_oc=AdkA3zuq_5TZQL17Zs9RtTITOszDZ3DfSSqKRK0J3quufehYK40sgWjY-Knc4wD4d5AlRkm16Th7gjcoIX2n4cSF&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_gid=PKFxWTBy4pvhniH3vgLTEA&oh=00_Afjqi9ZJMSQFL48Zri5-qPRvZHzBhpxmAjiXyGsmxMxFPg&oe=6933B23D
7,"✨ Thank You for 200 Followers! ✨
We are so grateful for every single one of you. Thank you for listening, sharing, and holding space for the conversations we’re having on Black Girl Diagnosed.
This podcast exists because Black autistic women, girls, and femmes deserve to be seen, heard, and believed. Our stories matter. Our experiences matter. And together, we’re building a community where those truths can exist without apology.
Thank you for helping us grow, for supporting our guests, and for showing up week after week. We couldn’t do this without you. 
Here’s to more healing, more honesty, and more community.
— with gratitude, the BGD family ✨
#blackgirldiagnosed #blackautisticwomen #blackmentalhealth #neurodiversity #blackandautistic #blackandneurodivergent",2025-11-14 05:06:49,75927777715,blackgirldiagnosed,https://scontent-iad3-1.cdninstagram.com/v/t51.82787-15/582835368_17862578073529716_3069549643281330743_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=110&ig_cache_key=Mzc2NTQ1MTQxMDY5NjQ4NDkzOA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEwODB4MTA4MC5zZHIuQzMifQ%3D%3D&_nc_ohc=2m2vOn8Z-U0Q7kNvwEW3bhq&_nc_oc=AdnqPck3TPItzxQlL40yj209PSTSGL4rJDCycd2f2vkIHXtARiZ9qnpnpm_7gpyvhHsHbGproF35Tpx_UkVB_Ap0&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_gid=YYuSQWcWvxUD5TRIjawcYA&oh=00_AfgNFS-aYf9sOrYUZoZO8IYfReY8uoi2hJhEBiWLOHt6Dg&oe=6933D74D
8,"Society treats autistic women differently based on race! Not here to argue it’s a fact! 👌🏽 
White autistic women often get support and understanding, while Black autistic women are told to “be strong” and cope alone 🥴
This isn’t about toughness it’s about bias. From stereotypes to late diagnoses to invisibility in media, Black autistic women face barriers that white women often don’t.

It’s time we listen, validate, and support all autistic women equally 🫶🏽✨
.
#autismacceptance #autismswareness #autismadvocate #blackandautistic #blackautisticwomen #blackautisticwoman #autisticmeltdown #sensoryprocessingdisorder #stimming
#dissociation #neurodivergent #autismandrace",2025-11-12 14:53:59,24175768395,phenomenallyautistic,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/576443476_18097134490800396_6287693887844806618_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QHEvrgYyiPFq1mpZaIcJqEF6y8n8j2YoeDEWmjJCsyTwGI5OczKpTKjYxHEVPjEnk5nir3mLte0VfLPaUXznv0H&_nc_ohc=wialX_yaRbQQ7kNvwHJL7IY&_nc_gid=FEOswWtUTB2PrxPARMtgcQ&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AfhXZmRNwa7-dllsPT3vpCQDBjQx4zQ6LCzmfB5lWxwjzQ&oe=6933ABD3&_nc_sid=49ed71
9,"This week, our host Ayanna rides solo sharing her powerful diagnosis story as a Black autistic woman, unpacking the challenges, the healing, and the triumphs that followed. 🖤
Premiering in YouTube & 6pm 
🎧 Tune in now wherever you get your podcasts! #blackgirldiagnosed #blackautisticwomen #latediagnosedautistic #neurodivergent #autisminwomen",2025-11-05 19:07:30,75927777715,blackgirldiagnosed,https://scontent-iad3-2.cdninstagram.com/v/t51.82787-15/573963313_17861657820529716_6578560173762954889_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ig_cache_key=Mzc1OTM1MTU2MTUyNjA5MDI4NQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEwODB4MTA4MC5zZHIuQzMifQ%3D%3D&_nc_ohc=UOCcjAYoGdwQ7kNvwEOKTd5&_nc_oc=AdnruTKUgKzCQOgz98xmB7i6c-Y1ljrIws80EVrzItccMtPXNBSFY5Fh_vnmErOUeTrms72UHJ1PHV3bR-E7hwJQ&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_gid=QE4OSlMvBFTA4ItuWTyoOQ&oh=00_Afio2giyeTj74JNHdAao8iTUSLorRMPPOe74y-7RXDRpHA&oe=6933AD48
